date,department,system,login_failures,new_device_connections,phishing_email_signals,privileged_access_attempts,suspicious_ip_accesses,unusual_file_downloads,total_events,unique_users,unique_devices,external_ip_events,off_hours_events,high_severity_events,total_download_volume_mb,external_ip_ratio,off_hours_ratio,high_severity_ratio,login_failures_7d_avg,login_failures_spike_ratio,suspicious_ip_accesses_7d_avg,suspicious_ip_accesses_spike_ratio,unusual_file_downloads_7d_avg,unusual_file_downloads_spike_ratio,new_device_connections_7d_avg,new_device_connections_spike_ratio,phishing_email_signals_7d_avg,phishing_email_signals_spike_ratio,privileged_access_attempts_7d_avg,privileged_access_attempts_spike_ratio,total_events_7d_avg,total_events_spike_ratio,external_ip_events_7d_avg,external_ip_events_spike_ratio,off_hours_events_7d_avg,off_hours_events_spike_ratio,rule_based_score,incident_probability,incident_next_7d,primary_driver,ml_incident_probability,anomaly_score,final_risk_score,risk_level
2026-01-23,Student Services,student-portal,0,0,2,0,2,1,5,5,5,4,0,3,1722,0.8,0.0,0.6,2.857142857142857,0.0,2.4285714285714284,0.5833333333333334,0.8571428571428571,0.5384615384615384,2.0,0.0,1.8571428571428568,0.7,1.7142857142857142,0.0,11.714285714285714,0.3932584269662921,6.857142857142857,0.5090909090909091,2.142857142857143,0.0,19.47,0.1091,1,Phishing patterns,0.45028154873919907,22.227301523622238,35.22,Medium
2026-01-24,Admissions,admissions-portal,4,0,5,0,1,0,10,10,10,7,2,2,0,0.7,0.2,0.2,3.857142857142857,0.8235294117647058,1.5714285714285714,0.3888888888888889,0.8571428571428571,0.0,2.571428571428572,0.0,3.0,1.25,1.0,0.0,12.857142857142858,0.7216494845360825,7.714285714285714,0.8032786885245901,3.571428571428572,0.4375,31.86,0.1629,0,Phishing patterns,0.1743134736750366,9.045760555548354,19.78,Low
2026-01-24,Admissions,application-db,5,1,2,0,2,1,11,11,11,7,4,2,4197,0.6363636363636364,0.3636363636363636,0.1818181818181818,6.571428571428571,0.6603773584905661,2.571428571428572,0.5599999999999999,0.8571428571428571,0.5384615384615384,2.142857142857143,0.3181818181818182,2.7142857142857144,0.5384615384615384,1.4285714285714286,0.0,16.285714285714285,0.6363636363636364,8.142857142857142,0.765625,3.4285714285714284,0.9032258064516128,33.18,0.2149,0,Login failures,0.17370050646668728,0.9931212227577016,18.87,Low
2026-01-24,Finance,finance-erp,2,1,4,2,5,1,15,15,15,12,7,8,2669,0.8,0.4666666666666667,0.5333333333333333,5.285714285714286,0.3181818181818182,3.2857142857142856,1.1666666666666667,1.8571428571428568,0.35,2.571428571428572,0.2799999999999999,1.5714285714285714,1.5555555555555558,2.4285714285714284,0.5833333333333334,17.0,0.8333333333333334,7.857142857142857,1.3548387096774193,5.0,1.1666666666666667,75.03,0.7071,0,Suspicious IP access,0.3907979845854102,17.96473041133841,44.9,Medium
2026-01-24,Finance,payroll-db,7,1,4,2,2,4,20,20,19,11,8,9,10672,0.55,0.4,0.45,8.571428571428571,0.7313432835820896,2.857142857142857,0.5185185185185185,2.0,1.3333333333333333,1.1428571428571428,0.4666666666666667,2.7142857142857144,1.0769230769230769,2.142857142857143,0.6363636363636364,19.428571428571427,0.9790209790209792,9.714285714285714,1.0266666666666668,6.857142857142857,1.0181818181818183,73.69,0.7146,0,Phishing patterns,0.4937910154180563,10.98694146781454,49.7,Medium
2026-01-24,Human Resources,benefits-db,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0,1.0,0.0,4.571428571428571,0.1794871794871795,1.2857142857142858,0.0,0.5714285714285714,0.0,0.1428571428571428,0.0,3.2857142857142856,0.0,1.0,0.0,10.857142857142858,0.0843373493975903,6.428571428571429,0.0,3.857142857142857,0.2058823529411764,8.32,0.0282,0,Login failures,0.0882132982348453,44.617450923534,14.07,Low
2026-01-24,Human Resources,hr-portal,0,0,2,0,2,1,5,5,5,5,0,1,3901,1.0,0.0,0.2,3.571428571428572,0.0,1.4285714285714286,0.8235294117647058,0.4285714285714285,0.7,1.1428571428571428,0.0,1.7142857142857142,0.7368421052631579,2.0,0.0,10.285714285714286,0.4430379746835443,4.428571428571429,0.9210526315789472,4.428571428571429,0.0,22.1,0.1688,0,Phishing patterns,0.16485875519533913,26.294094702980715,19.36,Low
2026-01-24,Library,digital-archives,1,3,1,0,0,3,8,8,8,4,2,1,11407,0.5,0.25,0.125,3.571428571428572,0.21875,1.0,0.0,1.7142857142857142,1.1052631578947367,1.7142857142857142,1.1052631578947367,0.7142857142857143,0.5833333333333333,0.5714285714285714,0.0,9.285714285714286,0.7777777777777777,4.0,0.8,3.142857142857143,0.4827586206896552,17.65,0.0749,0,Unusual downloads,0.09634786581693237,18.0499515199669,12.9,Low
2026-01-24,Library,library-catalog,5,1,2,0,1,2,11,11,11,3,1,0,1698,0.2727272727272727,0.0909090909090909,0.0,3.0,1.25,2.0,0.3333333333333333,2.2857142857142856,0.6086956521739131,2.4285714285714284,0.2916666666666667,1.4285714285714286,0.8235294117647058,0.8571428571428571,0.0,12.0,0.8461538461538461,5.857142857142857,0.4375,4.571428571428571,0.1794871794871795,17.76,0.0854,0,Login failures,0.10246022981483355,13.719941153139114,12.65,Low
2026-01-24,Registrar,registration-api,4,0,2,0,1,0,7,7,7,4,4,1,0,0.5714285714285714,0.5714285714285714,0.1428571428571428,5.0,0.6666666666666666,2.4285714285714284,0.2916666666666667,1.8571428571428568,0.0,2.142857142857143,0.0,3.0,0.5,2.4285714285714284,0.0,16.857142857142858,0.392,8.0,0.4444444444444444,5.714285714285714,0.5957446808510638,23.56,0.1423,1,Login failures,0.3649762394912801,11.773279703055655,29.55,Low
2026-01-24,Registrar,student-records,5,0,1,4,2,3,15,15,15,7,12,6,7646,0.4666666666666667,0.8,0.4,5.428571428571429,0.7777777777777778,2.2857142857142856,0.6086956521739131,1.0,1.5,1.7142857142857142,0.0,1.8571428571428568,0.35,2.857142857142857,1.037037037037037,15.142857142857142,0.9292035398230089,7.714285714285714,0.8032786885245901,4.428571428571429,2.210526315789473,68.57,0.6555,0,Privileged access attempts,0.4327528631062433,13.613015057501254,45.15,Medium
2026-01-24,Research Lab,hpc-cluster,12,4,7,2,1,4,30,30,30,13,7,8,8414,0.4333333333333333,0.2333333333333333,0.2666666666666666,7.142857142857143,1.473684210526316,3.857142857142857,0.2058823529411764,4.714285714285714,0.7,3.857142857142857,0.8235294117647058,2.7142857142857144,1.8846153846153848,4.714285714285714,0.35,27.0,1.0714285714285714,11.428571428571429,1.0459770114942528,12.285714285714286,0.5268817204301075,86.88,0.8363,1,Phishing patterns,0.9319967745766877,33.19625621650999,82.62,High
2026-01-24,Research Lab,research-data-vault,8,5,3,1,2,1,20,20,20,11,3,1,2318,0.55,0.15,0.05,7.428571428571429,0.9491525423728814,4.428571428571429,0.3684210526315789,5.0,0.1666666666666666,3.0,1.25,2.7142857142857144,0.8076923076923077,4.285714285714286,0.1891891891891892,26.857142857142858,0.717948717948718,12.428571428571429,0.8191489361702128,11.571428571428571,0.2386363636363636,53.37,0.3763,0,Login failures,0.2968888873148495,23.323525797646735,34.65,Low
2026-01-24,Student Services,housing-api,4,4,2,2,3,1,16,16,16,8,5,6,1235,0.5,0.3125,0.375,4.428571428571429,0.7368421052631579,1.0,1.5,0.8571428571428571,0.5384615384615384,2.2857142857142856,1.2173913043478262,1.7142857142857142,0.7368421052631579,1.1428571428571428,0.9333333333333332,11.428571428571429,1.2873563218390804,5.142857142857143,1.3023255813953487,2.2857142857142856,1.5217391304347827,52.97,0.522,1,Suspicious IP access,0.7387594219304912,5.71799300837977,58.43,Medium
2026-01-24,Student Services,student-portal,6,3,2,5,3,1,20,20,20,9,8,9,3584,0.45,0.4,0.45,2.571428571428572,1.68,2.2857142857142856,0.9130434782608696,0.7142857142857143,0.5833333333333333,1.2857142857142858,1.3125,1.5714285714285714,0.7777777777777779,1.4285714285714286,2.0588235294117645,9.857142857142858,1.8421052631578947,6.0,1.2857142857142858,1.7142857142857142,2.9473684210526314,75.21,0.8054,1,Privileged access attempts,0.8943544144707413,20.960408829346036,75.61,High
2026-01-25,Admissions,admissions-portal,3,0,2,0,1,0,6,6,6,4,0,0,0,0.6666666666666666,0.0,0.0,4.285714285714286,0.5675675675675675,1.7142857142857142,0.3684210526315789,0.5714285714285714,0.0,2.2857142857142856,0.0,3.571428571428572,0.4375,0.8571428571428571,0.0,13.285714285714286,0.42,8.142857142857142,0.4375,3.857142857142857,0.0,13.94,0.0351,1,Phishing patterns,0.25633671165984573,15.500279277052842,21.19,Low
2026-01-25,Admissions,application-db,0,3,0,3,2,1,9,9,9,3,2,4,2953,0.3333333333333333,0.2222222222222222,0.4444444444444444,6.285714285714286,0.0,2.2857142857142856,0.6086956521739131,1.0,0.5,1.8571428571428568,1.05,2.571428571428572,0.0,1.1428571428571428,1.4,15.142857142857142,0.5575221238938053,7.857142857142857,0.3387096774193548,3.7142857142857135,0.4242424242424242,25.6,0.1232,0,Privileged access attempts,0.10936255286222195,12.423770816856244,14.83,Low
2026-01-25,Finance,finance-erp,4,1,0,2,1,4,12,12,12,4,1,5,12062,0.3333333333333333,0.0833333333333333,0.4166666666666667,5.142857142857143,0.6511627906976744,3.571428571428572,0.21875,1.7142857142857142,1.4736842105263157,2.4285714285714284,0.2916666666666667,1.8571428571428568,0.0,2.571428571428572,0.5599999999999999,17.285714285714285,0.65625,8.428571428571429,0.4242424242424242,5.857142857142857,0.1458333333333333,26.8,0.1113,0,Unusual downloads,0.11141177220159841,13.43502644057024,15.4,Low
2026-01-25,Finance,payroll-db,2,3,3,0,3,4,15,15,15,7,3,7,8711,0.4666666666666667,0.2,0.4666666666666667,8.571428571428571,0.208955223880597,2.857142857142857,0.7777777777777778,2.571428571428572,1.12,1.1428571428571428,1.4,2.857142857142857,0.7777777777777778,2.4285714285714284,0.0,20.428571428571427,0.7000000000000001,10.142857142857142,0.6282051282051282,7.571428571428571,0.35,46.84,0.2475,1,Unusual downloads,0.5922879349275811,13.977805768567672,49.34,Medium
2026-01-25,Human Resources,benefits-db,8,0,7,1,1,2,19,19,19,12,8,7,4338,0.631578947368421,0.4210526315789473,0.3684210526315789,4.0,1.6,1.2857142857142858,0.4375,0.4285714285714285,1.4,0.1428571428571428,0.0,3.142857142857143,1.6896551724137934,0.8571428571428571,0.5384615384615384,9.857142857142858,1.75,6.0,1.7142857142857142,3.4285714285714284,1.8064516129032255,71.4,0.7262,1,Phishing patterns,0.7773204677860077,26.31847382361599,68.44,Medium
2026-01-25,Human Resources,hr-portal,6,0,6,3,3,0,18,18,18,12,12,9,0,0.6666666666666666,0.6666666666666666,0.5,3.2857142857142856,1.4,1.5714285714285714,1.1666666666666667,0.5714285714285714,0.0,1.1428571428571428,0.0,1.5714285714285714,2.333333333333333,1.7142857142857142,1.1052631578947367,9.857142857142858,1.657894736842105,4.285714285714286,2.27027027027027,3.857142857142857,2.4705882352941173,81.96,0.8967,1,Phishing patterns,0.8999809695821313,30.941723170248363,79.13,High
2026-01-25,Library,digital-archives,2,1,0,0,0,1,4,4,4,1,1,1,3919,0.25,0.25,0.25,3.4285714285714284,0.4516129032258064,0.7142857142857143,0.0,1.8571428571428568,0.35,2.0,0.3333333333333333,0.7142857142857143,0.0,0.5714285714285714,0.0,9.285714285714286,0.3888888888888888,3.857142857142857,0.2058823529411764,3.4285714285714284,0.2258064516129032,7.62,0.0208,0,Login failures,0.038170028291966245,23.298477806683643,7.69,Low
2026-01-25,Library,library-catalog,3,0,1,1,0,2,7,7,7,4,1,2,7814,0.5714285714285714,0.1428571428571428,0.2857142857142857,3.571428571428572,0.65625,1.8571428571428568,0.0,2.142857142857143,0.6363636363636364,2.142857142857143,0.0,1.5714285714285714,0.3888888888888889,0.8571428571428571,0.5384615384615384,12.142857142857142,0.532608695652174,5.571428571428571,0.6086956521739131,4.428571428571429,0.1842105263157894,17.65,0.0804,0,Login failures,0.07813151068469097,10.25099345600867,10.64,Low
2026-01-25,Registrar,registration-api,5,1,1,1,4,0,12,12,12,8,3,3,0,0.6666666666666666,0.25,0.25,4.714285714285714,0.875,2.4285714285714284,1.1666666666666667,1.4285714285714286,0.0,1.7142857142857142,0.3684210526315789,3.0,0.25,2.4285714285714284,0.2916666666666667,15.714285714285714,0.717948717948718,7.714285714285714,0.9180327868852458,6.0,0.4285714285714285,39.77,0.2661,0,Suspicious IP access,0.1802357040305901,2.439308199240825,21.12,Low
2026-01-25,Registrar,student-records,4,1,4,1,1,1,12,12,12,7,8,5,2366,0.5833333333333334,0.6666666666666666,0.4166666666666667,5.714285714285714,0.5957446808510638,2.2857142857142856,0.3043478260869565,1.2857142857142858,0.4375,1.5714285714285714,0.3888888888888889,1.8571428571428568,1.4,3.142857142857143,0.2413793103448276,15.857142857142858,0.711864406779661,7.571428571428571,0.8166666666666667,5.857142857142857,1.1666666666666667,49.92,0.4341,0,Phishing patterns,0.2443472959578963,6.177494114039125,28.07,Low
2026-01-25,Research Lab,hpc-cluster,5,3,2,1,0,2,13,13,13,6,8,4,2819,0.4615384615384615,0.6153846153846154,0.3076923076923077,8.142857142857142,0.546875,3.857142857142857,0.0,5.285714285714286,0.3181818181818182,3.7142857142857135,0.6363636363636364,3.2857142857142856,0.4666666666666667,4.428571428571429,0.1842105263157894,28.714285714285715,0.4375,12.0,0.4615384615384615,13.0,0.5714285714285714,39.47,0.2011,0,Login failures,0.23386092101065584,22.35059468035994,27.25,Low
2026-01-25,Research Lab,research-data-vault,2,2,1,1,5,3,14,14,14,8,4,4,8141,0.5714285714285714,0.2857142857142857,0.2857142857142857,7.857142857142857,0.2258064516129032,4.0,1.0,4.857142857142857,0.5121951219512195,3.2857142857142856,0.4666666666666667,3.142857142857143,0.2413793103448276,4.0,0.2,27.142857142857142,0.4974619289340101,12.285714285714286,0.6021505376344086,11.428571428571429,0.3218390804597701,52.43,0.2849,0,Suspicious IP access,0.21941668397965403,19.02662542750392,29.13,Low
2026-01-25,Student Services,housing-api,7,3,1,0,3,2,16,16,16,8,7,3,2805,0.5,0.4375,0.1875,4.285714285714286,1.3243243243243243,1.4285714285714286,1.2352941176470589,1.0,1.0,2.857142857142857,0.7777777777777778,1.8571428571428568,0.35,1.2857142857142858,0.0,12.714285714285714,1.1666666666666667,6.0,1.1428571428571428,2.857142857142857,1.8148148148148149,45.48,0.4593,0,Login failures,0.3435790581071387,8.96374507406912,33.33,Low
2026-01-25,Student Services,student-portal,3,3,0,0,0,1,7,7,6,0,1,0,401,0.0,0.1428571428571428,0.0,2.857142857142857,0.7777777777777778,2.2857142857142856,0.0,0.7142857142857143,0.5833333333333333,1.5714285714285714,1.1666666666666667,1.8571428571428568,0.0,1.7142857142857142,0.0,11.0,0.5833333333333334,6.0,0.0,2.571428571428572,0.2799999999999999,6.52,0.0189,0,New device joins,0.0782244918577337,25.85083936895,10.2,Low
2026-01-26,Admissions,admissions-portal,10,2,4,2,3,0,21,21,21,8,17,6,0,0.3809523809523809,0.8095238095238095,0.2857142857142857,3.857142857142857,2.0588235294117645,1.8571428571428568,1.05,0.5714285714285714,0.0,2.0,0.6666666666666666,3.4285714285714284,0.9032258064516128,0.7142857142857143,1.1666666666666663,12.428571428571429,1.5638297872340423,7.571428571428571,0.9333333333333332,3.4285714285714284,3.8387096774193545,76.22,0.7954,1,Login failures,0.8124522039580506,18.645116028773238,70.6,High
2026-01-26,Admissions,application-db,1,5,6,1,0,1,14,14,14,8,5,3,2746,0.5714285714285714,0.3571428571428571,0.2142857142857142,5.285714285714286,0.1590909090909091,2.2857142857142856,0.0,1.0,0.5,2.142857142857143,1.590909090909091,2.2857142857142856,1.8260869565217392,1.4285714285714286,0.4117647058823529,14.428571428571429,0.9074074074074074,7.0,1.0,3.7142857142857135,1.0606060606060606,47.54,0.3724,1,Phishing patterns,0.5934691679160217,18.289229070686826,50.24,Medium
2026-01-26,Finance,finance-erp,6,4,0,0,5,3,18,18,17,9,11,7,5116,0.5,0.6111111111111112,0.3888888888888889,4.857142857142857,1.024390243902439,3.4285714285714284,1.129032258064516,1.8571428571428568,1.05,2.4285714285714284,1.1666666666666667,1.8571428571428568,0.0,2.571428571428572,0.0,17.0,1.0,8.285714285714286,0.9692307692307692,5.857142857142857,1.6041666666666667,62.01,0.5739,0,Suspicious IP access,0.40379045108241896,14.305857833901714,41.88,Medium
2026-01-26,Finance,payroll-db,5,2,3,2,5,2,19,19,19,11,12,3,3516,0.5789473684210527,0.631578947368421,0.1578947368421052,8.142857142857142,0.546875,2.857142857142857,1.2962962962962965,3.0,0.5,1.5714285714285714,0.7777777777777779,3.142857142857143,0.7241379310344829,2.4285714285714284,0.5833333333333334,21.142857142857142,0.8580645161290322,10.142857142857142,0.9871794871794872,7.428571428571429,1.423728813559322,78.6,0.8254,1,Suspicious IP access,0.7742565430402923,8.777624831041477,67.42,Medium
2026-01-26,Human Resources,benefits-db,3,1,2,0,2,0,8,8,8,5,2,1,0,0.625,0.25,0.125,4.428571428571429,0.5526315789473684,1.1428571428571428,0.9333333333333332,0.7142857142857143,0.0,0.1428571428571428,0.875,3.857142857142857,0.4117647058823529,1.0,0.0,11.285714285714286,0.6511627906976744,6.857142857142857,0.6363636363636364,4.142857142857143,0.3888888888888888,22.62,0.1163,0,Phishing patterns,0.1288280310428826,11.640843464691867,15.13,Low
2026-01-26,Human Resources,hr-portal,3,1,0,1,0,4,9,9,9,3,1,2,8688,0.3333333333333333,0.1111111111111111,0.2222222222222222,3.7142857142857135,0.6363636363636364,1.8571428571428568,0.0,0.5714285714285714,2.5454545454545454,1.0,0.5,2.2857142857142856,0.0,2.142857142857143,0.3181818181818182,11.571428571428571,0.7159090909090909,5.571428571428571,0.4565217391304348,5.0,0.1666666666666666,16.34,0.0753,0,Unusual downloads,0.13390985849025416,20.025456898138614,15.12,Low
2026-01-26,Library,digital-archives,4,5,0,0,1,1,11,11,11,2,5,2,645,0.1818181818181818,0.4545454545454545,0.1818181818181818,3.571428571428572,0.875,0.5714285714285714,0.6363636363636364,1.7142857142857142,0.3684210526315789,2.0,1.6666666666666667,0.5714285714285714,0.0,0.2857142857142857,0.0,8.714285714285714,1.1323529411764708,3.142857142857143,0.4827586206896552,3.2857142857142856,1.1666666666666667,17.87,0.0916,0,New device joins,0.1966291366892562,25.62493289105406,20.11,Low
2026-01-26,Library,library-catalog,3,4,0,0,1,0,8,8,8,2,2,1,0,0.25,0.25,0.125,3.7142857142857135,0.6363636363636364,1.5714285714285714,0.3888888888888889,2.4285714285714284,0.0,1.7142857142857142,1.4736842105263157,1.5714285714285714,0.0,1.0,0.0,12.0,0.6153846153846154,5.428571428571429,0.3111111111111111,4.571428571428571,0.358974358974359,11.3,0.0416,0,New device joins,0.023537639923299297,15.630215964840442,6.58,Low
2026-01-26,Registrar,registration-api,17,2,5,3,2,1,30,30,30,10,20,9,3457,0.3333333333333333,0.6666666666666666,0.3,4.571428571428571,3.0512820512820515,2.4285714285714284,0.5833333333333334,1.1428571428571428,0.4666666666666667,1.5714285714285714,0.7777777777777779,2.142857142857143,1.590909090909091,2.0,1.0,13.857142857142858,2.019230769230769,7.0,1.25,4.142857142857143,3.888888888888888,89.03,0.9193,1,Login failures,0.9534484626624363,34.315519063428354,84.61,High
2026-01-26,Registrar,student-records,9,5,5,3,6,4,32,32,32,18,14,15,13368,0.5625,0.4375,0.46875,5.714285714285714,1.3404255319148937,1.8571428571428568,2.1,1.4285714285714286,1.6470588235294117,1.4285714285714286,2.0588235294117645,2.2857142857142856,1.5217391304347827,2.857142857142857,0.7777777777777778,15.571428571428571,1.931034482758621,7.571428571428571,2.1,5.857142857142857,2.041666666666667,95.89,0.983,1,Suspicious IP access,0.9963935500449211,36.82218019737346,89.28,High
2026-01-26,Research Lab,hpc-cluster,17,3,3,4,8,9,44,44,43,19,26,16,23456,0.4318181818181818,0.5909090909090909,0.3636363636363636,8.142857142857142,1.859375,3.142857142857143,1.931034482758621,4.857142857142857,1.5365853658536586,3.571428571428572,0.65625,3.4285714285714284,0.6774193548387096,3.7142857142857135,0.8484848484848485,26.857142857142858,1.5794871794871794,11.571428571428571,1.5113636363636365,11.428571428571429,2.0919540229885056,99.3,0.9952,1,Login failures,0.9912077878095752,55.424173079539855,92.61,High
2026-01-26,Research Lab,research-data-vault,18,6,5,7,8,5,49,49,49,22,30,18,12027,0.4489795918367347,0.6122448979591837,0.3673469387755102,7.285714285714286,2.1724137931034484,4.428571428571429,1.4736842105263157,5.0,0.8333333333333334,3.4285714285714284,1.3548387096774193,3.142857142857143,1.206896551724138,3.857142857142857,1.441176470588235,27.142857142857142,1.7411167512690355,12.857142857142858,1.5876288659793814,11.0,2.5,99.74,0.9988,1,Login failures,0.9979131085148205,62.55436119647315,94.19,High
2026-01-26,Student Services,housing-api,8,2,4,3,2,3,22,22,22,12,10,9,6020,0.5454545454545454,0.4545454545454545,0.4090909090909091,4.857142857142857,1.3658536585365857,1.8571428571428568,0.7,0.8571428571428571,1.6153846153846154,3.142857142857143,0.4827586206896552,1.7142857142857142,1.4736842105263157,1.2857142857142858,1.3125,13.714285714285714,1.4951456310679612,6.857142857142857,1.5272727272727271,3.857142857142857,2.0588235294117645,79.84,0.8104,1,Login failures,0.9200682508017093,14.19894070171136,77.29,High
2026-01-26,Student Services,student-portal,14,7,3,0,1,2,27,27,27,10,14,5,6784,0.3703703703703703,0.5185185185185185,0.1851851851851851,2.7142857142857144,3.769230769230769,2.0,0.3333333333333333,0.7142857142857143,1.1666666666666663,1.8571428571428568,2.45,1.7142857142857142,1.1052631578947367,1.7142857142857142,0.0,10.714285714285714,2.304878048780488,5.285714285714286,1.590909090909091,2.571428571428572,3.92,69.25,0.8016,1,Login failures,0.8583065115595714,42.47205818333751,75.18,High
2026-01-27,Admissions,admissions-portal,6,0,6,2,0,0,14,14,14,7,2,3,0,0.5,0.1428571428571428,0.2142857142857142,4.857142857142857,1.024390243902439,2.0,0.0,0.5714285714285714,0.0,1.4285714285714286,0.0,3.857142857142857,1.2352941176470589,0.8571428571428571,1.0769230769230769,13.571428571428571,0.9607843137254902,8.0,0.7777777777777778,5.857142857142857,0.2916666666666667,42.07,0.249,1,Phishing patterns,0.5991168726065992,13.841960922689653,48.54,Medium
2026-01-27,Admissions,application-db,5,2,1,1,5,0,14,14,14,8,6,1,0,0.5714285714285714,0.4285714285714285,0.0714285714285714,4.571428571428571,0.8974358974358975,1.8571428571428568,1.75,1.0,0.0,2.4285714285714284,0.5833333333333334,2.4285714285714284,0.2916666666666667,1.4285714285714286,0.4117647058823529,13.714285714285714,0.9514563106796116,6.714285714285714,1.037037037037037,4.0,1.2,49.29,0.3599,0,Suspicious IP access,0.3585169635338442,8.222666111834224,35.07,Medium
2026-01-27,Finance,finance-erp,7,0,2,1,1,0,11,11,11,5,3,3,0,0.4545454545454545,0.2727272727272727,0.2727272727272727,5.571428571428571,1.065217391304348,3.571428571428572,0.21875,2.2857142857142856,0.0,2.571428571428572,0.0,1.2857142857142858,0.875,2.0,0.3333333333333333,17.285714285714285,0.6015625,8.0,0.5555555555555556,7.142857142857143,0.368421052631579,26.11,0.1761,0,Login failures,0.15364384757283664,8.989447740835278,17.09,Low
2026-01-27,Finance,payroll-db,6,3,0,2,2,2,15,15,15,7,4,4,2164,0.4666666666666667,0.2666666666666666,0.2666666666666666,7.142857142857143,0.736842105263158,3.4285714285714284,0.4516129032258064,2.7142857142857144,0.5384615384615384,1.7142857142857142,1.1052631578947367,3.2857142857142856,0.0,2.4285714285714284,0.5833333333333334,20.714285714285715,0.6907894736842105,10.428571428571429,0.6124999999999999,8.428571428571429,0.4242424242424242,40.29,0.2785,0,Login failures,0.1726137475761458,5.589888243454364,21.27,Low
2026-01-27,Human Resources,benefits-db,5,1,3,2,2,0,13,13,13,8,4,6,0,0.6153846153846154,0.3076923076923077,0.4615384615384615,4.857142857142857,0.853658536585366,1.2857142857142858,0.875,0.5714285714285714,0.0,0.2857142857142857,0.7777777777777779,4.0,0.6,0.8571428571428571,1.0769230769230769,11.857142857142858,1.011111111111111,7.142857142857143,0.9824561403508772,4.428571428571429,0.7368421052631579,46.74,0.417,1,Phishing patterns,0.6291593587184567,7.891212982705433,50.62,Medium
2026-01-27,Human Resources,hr-portal,7,1,9,1,3,0,21,21,21,12,3,7,0,0.5714285714285714,0.1428571428571428,0.3333333333333333,3.857142857142857,1.441176470588235,1.4285714285714286,1.2352941176470589,1.0,0.0,1.0,0.5,2.0,3.0,2.142857142857143,0.3181818181818182,11.428571428571429,1.6896551724137931,5.142857142857143,1.9534883720930232,4.714285714285714,0.525,74.83,0.8006,1,Phishing patterns,0.850670816411317,25.133549607867433,73.52,High
2026-01-27,Library,digital-archives,2,0,1,3,1,2,9,9,9,4,2,3,5700,0.4444444444444444,0.2222222222222222,0.3333333333333333,3.142857142857143,0.4827586206896552,0.5714285714285714,0.6363636363636364,1.7142857142857142,0.7368421052631579,2.142857142857143,0.0,0.2857142857142857,0.7777777777777779,0.2857142857142857,2.333333333333333,8.142857142857142,0.984375,2.571428571428572,1.12,2.571428571428572,0.5599999999999999,29.0,0.2432,0,Privileged access attempts,0.17692225937692282,21.2867451289115,21.06,Low
2026-01-27,Library,library-catalog,4,3,2,1,1,2,13,13,13,5,4,4,5978,0.3846153846153846,0.3076923076923077,0.3076923076923077,3.2857142857142856,0.9333333333333332,1.4285714285714286,0.4117647058823529,1.8571428571428568,0.7,1.4285714285714286,1.2352941176470589,1.2857142857142858,0.875,0.8571428571428571,0.5384615384615384,10.142857142857142,1.1666666666666667,4.285714285714286,0.945945945945946,2.857142857142857,1.037037037037037,32.77,0.2303,0,Login failures,0.20719516989142062,7.4336290846470785,21.74,Low
2026-01-27,Registrar,registration-api,11,2,5,2,11,0,31,31,31,21,18,15,0,0.6774193548387096,0.5806451612903226,0.4838709677419355,5.571428571428571,1.673913043478261,2.142857142857143,3.5,1.2857142857142858,0.0,1.7142857142857142,0.7368421052631579,2.571428571428572,1.4,2.0,0.6666666666666666,15.285714285714286,1.9035087719298247,6.857142857142857,2.672727272727273,6.0,2.571428571428572,97.2,0.9921,1,Suspicious IP access,0.9903519891776059,48.377279506881905,90.98,High
2026-01-27,Registrar,student-records,8,2,1,2,7,1,21,21,21,12,10,10,725,0.5714285714285714,0.4761904761904761,0.4761904761904761,6.142857142857143,1.12,2.571428571428572,1.96,1.7142857142857142,0.3684210526315789,2.0,0.6666666666666666,2.857142857142857,0.2592592592592592,2.7142857142857144,0.5384615384615384,18.0,1.105263157894737,9.571428571428571,1.135135135135135,7.714285714285714,1.147540983606557,79.33,0.7798,0,Suspicious IP access,0.5627207176966936,15.613965118911386,55.94,Medium
2026-01-27,Research Lab,hpc-cluster,7,3,5,3,4,5,27,27,27,15,15,9,14086,0.5555555555555556,0.5555555555555556,0.3333333333333333,9.857142857142858,0.6447368421052632,4.0,0.8,5.714285714285714,0.7446808510638298,3.571428571428572,0.65625,3.571428571428572,1.09375,4.0,0.6,30.714285714285715,0.8513513513513513,13.0,1.0714285714285714,13.142857142857142,1.0606060606060606,92.72,0.9402,1,Phishing patterns,0.9797795022460047,30.235301042264062,86.5,High
2026-01-27,Research Lab,research-data-vault,4,1,3,3,5,5,21,21,21,11,9,11,13312,0.5238095238095238,0.4285714285714285,0.5238095238095238,9.285714285714286,0.3888888888888888,5.142857142857143,0.813953488372093,5.285714285714286,0.7954545454545455,3.7142857142857135,0.2121212121212121,3.4285714285714284,0.6774193548387096,4.571428571428571,0.5384615384615384,31.428571428571427,0.6475770925110131,14.714285714285714,0.7000000000000001,13.714285714285714,0.6116504854368933,84.62,0.8257,1,Suspicious IP access,0.8644958438265595,32.427797719348376,77.89,High
