timestamp,department,system,event_type,severity,source_ip,source_ip_type,user_id,device_id,download_mb,is_new_device
2025-12-13T04:02:17,Registrar,student-records,phishing_email_signal,high,137.125.45.22,external,REG-U2205,REG-D629,0,0
2025-12-13T04:09:52,Registrar,registration-api,phishing_email_signal,high,97.218.194.25,external,REG-U2157,REG-D378,0,0
2025-12-13T04:25:57,Finance,payroll-db,suspicious_ip_access,medium,122.167.191.40,external,FIN-U7929,FIN-D246,0,0
2025-12-13T04:29:24,Research Lab,hpc-cluster,login_failure,medium,10.44.74.149,internal,RES-U4806,RES-D892,0,0
2025-12-13T04:57:27,Human Resources,hr-portal,suspicious_ip_access,medium,175.50.153.127,external,HUM-U9161,HUM-D978,0,0
2025-12-13T05:04:25,Research Lab,research-data-vault,suspicious_ip_access,high,154.139.128.113,external,RES-U5195,RES-D998,0,0
2025-12-13T05:17:29,Research Lab,research-data-vault,login_failure,low,10.147.123.188,internal,RES-U5254,RES-D785,0,0
2025-12-13T05:18:25,Research Lab,research-data-vault,unusual_file_download,medium,10.51.71.238,internal,RES-U6102,RES-D581,3977,0
2025-12-13T05:36:24,Human Resources,hr-portal,suspicious_ip_access,medium,97.30.249.148,external,HUM-U6536,HUM-D133,0,0
2025-12-13T05:57:07,Research Lab,hpc-cluster,suspicious_ip_access,high,218.177.92.208,external,RES-U2262,RES-D773,0,0
2025-12-13T05:57:44,Research Lab,research-data-vault,login_failure,low,10.236.239.133,internal,RES-U2134,RES-D533,0,0
2025-12-13T07:07:30,Research Lab,hpc-cluster,login_failure,medium,10.38.136.201,internal,RES-U7070,RES-D715,0,0
2025-12-13T07:16:52,Library,digital-archives,privileged_access_attempt,critical,10.68.187.202,internal,LIB-U4315,LIB-D219,0,0
2025-12-13T07:21:07,Registrar,registration-api,login_failure,medium,10.133.61.191,internal,REG-U9991,REG-D854,0,0
2025-12-13T07:25:17,Human Resources,hr-portal,phishing_email_signal,medium,75.36.225.200,external,HUM-U8357,HUM-D654,0,0
2025-12-13T07:25:59,Finance,payroll-db,suspicious_ip_access,medium,171.141.165.98,external,FIN-U1342,FIN-D591,0,0
2025-12-13T07:31:02,Finance,payroll-db,privileged_access_attempt,high,10.43.103.9,internal,FIN-U2849,FIN-D916,0,0
2025-12-13T07:32:17,Research Lab,hpc-cluster,phishing_email_signal,medium,146.219.15.63,external,RES-U6760,RES-D846,0,0
2025-12-13T07:38:08,Student Services,housing-api,login_failure,low,10.146.124.177,internal,STU-U1517,STU-D258,0,0
2025-12-13T08:06:00,Student Services,housing-api,new_device_connection,low,193.193.207.87,external,STU-U9269,STU-D366,0,1
2025-12-13T08:17:26,Registrar,registration-api,login_failure,medium,42.32.75.229,external,REG-U3254,REG-D299,0,0
2025-12-13T08:23:05,Finance,payroll-db,login_failure,medium,10.206.239.119,internal,FIN-U1396,FIN-D806,0,0
2025-12-13T08:23:35,Finance,finance-erp,suspicious_ip_access,medium,153.153.241.66,external,FIN-U2564,FIN-D948,0,0
2025-12-13T08:28:37,Research Lab,hpc-cluster,login_failure,low,10.223.160.249,internal,RES-U2617,RES-D903,0,0
2025-12-13T08:38:35,Finance,finance-erp,new_device_connection,medium,10.77.219.14,internal,FIN-U5725,FIN-D434,0,1
2025-12-13T08:40:54,Library,digital-archives,new_device_connection,low,10.10.99.164,internal,LIB-U3958,LIB-D763,0,1
2025-12-13T08:57:02,Human Resources,benefits-db,login_failure,medium,10.43.138.148,internal,HUM-U9896,HUM-D369,0,0
2025-12-13T09:22:05,Student Services,housing-api,new_device_connection,medium,10.198.91.106,internal,STU-U2677,STU-D627,0,1
2025-12-13T09:47:15,Human Resources,hr-portal,unusual_file_download,medium,10.131.202.200,internal,HUM-U5989,HUM-D110,511,0
2025-12-13T09:53:30,Human Resources,benefits-db,suspicious_ip_access,medium,173.72.88.88,external,HUM-U1219,HUM-D885,0,0
2025-12-13T10:19:19,Library,library-catalog,login_failure,low,10.130.60.188,internal,LIB-U4228,LIB-D456,0,0
2025-12-13T10:21:33,Registrar,student-records,new_device_connection,low,40.235.2.94,external,REG-U8279,REG-D762,0,1
2025-12-13T10:32:14,Human Resources,hr-portal,suspicious_ip_access,medium,22.192.148.229,external,HUM-U7062,HUM-D286,0,0
2025-12-13T10:36:40,Admissions,application-db,login_failure,low,72.237.75.251,external,ADM-U1767,ADM-D195,0,0
2025-12-13T10:39:14,Admissions,admissions-portal,login_failure,medium,64.238.78.37,external,ADM-U5082,ADM-D746,0,0
2025-12-13T10:48:49,Human Resources,benefits-db,privileged_access_attempt,high,10.142.183.53,internal,HUM-U4293,HUM-D564,0,0
2025-12-13T10:49:02,Library,library-catalog,unusual_file_download,high,179.236.79.87,external,LIB-U4319,LIB-D851,2983,0
2025-12-13T10:51:34,Research Lab,research-data-vault,suspicious_ip_access,high,66.195.8.114,external,RES-U8436,RES-D598,0,0
2025-12-13T10:53:36,Student Services,housing-api,login_failure,medium,154.33.65.64,external,STU-U6528,STU-D995,0,0
2025-12-13T10:59:27,Registrar,registration-api,privileged_access_attempt,critical,10.216.2.213,internal,REG-U4889,REG-D967,0,0
2025-12-13T11:11:02,Admissions,application-db,new_device_connection,medium,10.231.58.169,internal,ADM-U8916,ADM-D307,0,1
2025-12-13T11:21:11,Registrar,student-records,new_device_connection,medium,120.73.201.151,external,REG-U3775,REG-D937,0,1
2025-12-13T11:23:13,Research Lab,research-data-vault,privileged_access_attempt,critical,10.140.175.215,internal,RES-U6283,RES-D828,0,0
2025-12-13T11:26:48,Student Services,student-portal,privileged_access_attempt,high,10.188.40.47,internal,STU-U2791,STU-D429,0,0
2025-12-13T11:35:25,Human Resources,hr-portal,unusual_file_download,medium,10.160.178.31,internal,HUM-U7675,HUM-D562,4865,0
2025-12-13T11:40:10,Registrar,student-records,login_failure,medium,10.24.100.111,internal,REG-U8267,REG-D975,0,0
2025-12-13T11:43:56,Registrar,student-records,phishing_email_signal,high,91.163.198.149,external,REG-U3378,REG-D904,0,0
2025-12-13T11:46:23,Finance,payroll-db,login_failure,low,10.77.80.16,internal,FIN-U3882,FIN-D388,0,0
2025-12-13T11:56:14,Admissions,application-db,new_device_connection,medium,10.37.201.77,internal,ADM-U4485,ADM-D166,0,1
2025-12-13T12:06:16,Research Lab,research-data-vault,phishing_email_signal,medium,131.123.20.8,external,RES-U9178,RES-D473,0,0
2025-12-13T12:07:14,Library,library-catalog,login_failure,low,10.144.91.212,internal,LIB-U1550,LIB-D289,0,0
2025-12-13T12:10:01,Library,digital-archives,new_device_connection,low,10.8.179.225,internal,LIB-U7294,LIB-D987,0,1
2025-12-13T12:10:31,Finance,finance-erp,suspicious_ip_access,medium,26.159.61.62,external,FIN-U3262,FIN-D942,0,0
2025-12-13T12:41:25,Finance,payroll-db,new_device_connection,medium,160.136.10.210,external,FIN-U4593,FIN-D164,0,1
2025-12-13T12:51:15,Student Services,housing-api,login_failure,low,10.148.62.37,internal,STU-U3473,STU-D569,0,0
2025-12-13T13:18:15,Finance,finance-erp,phishing_email_signal,medium,25.186.31.201,external,FIN-U8186,FIN-D183,0,0
2025-12-13T13:33:45,Student Services,housing-api,privileged_access_attempt,high,10.58.124.189,internal,STU-U5385,STU-D892,0,0
2025-12-13T13:37:42,Student Services,student-portal,login_failure,low,10.230.81.178,internal,STU-U9940,STU-D641,0,0
2025-12-13T13:38:18,Admissions,application-db,new_device_connection,low,10.135.195.18,internal,ADM-U8699,ADM-D747,0,1
2025-12-13T13:52:35,Library,digital-archives,unusual_file_download,medium,159.132.148.187,external,LIB-U9122,LIB-D363,3723,0
2025-12-13T13:59:07,Finance,payroll-db,privileged_access_attempt,critical,10.101.136.121,internal,FIN-U1442,FIN-D133,0,0
2025-12-13T13:59:22,Admissions,application-db,phishing_email_signal,medium,68.6.25.170,external,ADM-U4195,ADM-D733,0,0
2025-12-13T14:07:54,Admissions,admissions-portal,phishing_email_signal,high,119.236.205.180,external,ADM-U2623,ADM-D310,0,0
2025-12-13T14:15:28,Library,library-catalog,login_failure,low,10.2.245.110,internal,LIB-U3459,LIB-D645,0,0
2025-12-13T14:27:40,Registrar,registration-api,privileged_access_attempt,critical,136.199.27.33,external,REG-U7740,REG-D813,0,0
2025-12-13T14:39:36,Research Lab,hpc-cluster,unusual_file_download,medium,10.26.178.157,internal,RES-U7219,RES-D479,4379,0
2025-12-13T14:46:06,Human Resources,hr-portal,phishing_email_signal,high,166.60.231.169,external,HUM-U2195,HUM-D411,0,0
2025-12-13T14:47:05,Registrar,student-records,login_failure,medium,10.33.171.155,internal,REG-U6559,REG-D641,0,0
2025-12-13T14:47:29,Library,library-catalog,phishing_email_signal,high,97.179.52.130,external,LIB-U3624,LIB-D587,0,0
2025-12-13T15:04:23,Student Services,housing-api,login_failure,low,10.60.241.199,internal,STU-U9477,STU-D641,0,0
2025-12-13T15:06:51,Admissions,admissions-portal,login_failure,low,147.155.102.174,external,ADM-U5093,ADM-D267,0,0
2025-12-13T15:11:28,Student Services,housing-api,phishing_email_signal,high,205.245.13.190,external,STU-U3367,STU-D540,0,0
2025-12-13T15:13:28,Research Lab,research-data-vault,new_device_connection,medium,10.177.147.10,internal,RES-U1782,RES-D390,0,1
2025-12-13T15:19:53,Finance,finance-erp,suspicious_ip_access,medium,167.187.103.235,external,FIN-U8599,FIN-D225,0,0
2025-12-13T15:22:12,Research Lab,research-data-vault,login_failure,low,125.244.231.176,external,RES-U2559,RES-D505,0,0
2025-12-13T15:22:26,Student Services,housing-api,privileged_access_attempt,high,10.26.14.64,internal,STU-U3320,STU-D906,0,0
2025-12-13T15:49:52,Student Services,student-portal,privileged_access_attempt,high,10.217.137.20,internal,STU-U8964,STU-D132,0,0
2025-12-13T15:58:43,Research Lab,hpc-cluster,new_device_connection,low,10.213.48.68,internal,RES-U7204,RES-D995,0,1
2025-12-13T16:02:27,Registrar,student-records,suspicious_ip_access,high,103.74.51.98,external,REG-U9915,REG-D431,0,0
2025-12-13T16:30:02,Student Services,student-portal,privileged_access_attempt,high,199.60.168.53,external,STU-U1803,STU-D655,0,0
2025-12-13T16:33:24,Registrar,registration-api,phishing_email_signal,medium,110.55.86.80,external,REG-U9688,REG-D417,0,0
2025-12-13T16:41:33,Registrar,student-records,login_failure,medium,10.2.87.191,internal,REG-U1510,REG-D711,0,0
2025-12-13T16:45:47,Research Lab,research-data-vault,privileged_access_attempt,high,172.16.150.108,external,RES-U8050,RES-D267,0,0
2025-12-13T16:52:37,Admissions,application-db,unusual_file_download,high,10.48.143.193,internal,ADM-U9747,ADM-D453,4667,0
2025-12-13T16:53:28,Human Resources,hr-portal,login_failure,low,10.92.180.17,internal,HUM-U7468,HUM-D116,0,0
2025-12-13T17:11:23,Student Services,housing-api,suspicious_ip_access,high,57.145.19.69,external,STU-U1428,STU-D299,0,0
2025-12-13T17:12:53,Finance,finance-erp,suspicious_ip_access,medium,91.2.74.140,external,FIN-U1642,FIN-D835,0,0
2025-12-13T17:19:46,Finance,payroll-db,unusual_file_download,medium,160.168.72.245,external,FIN-U8126,FIN-D184,491,0
2025-12-13T17:24:00,Research Lab,research-data-vault,login_failure,low,61.44.197.160,external,RES-U1233,RES-D452,0,0
2025-12-13T17:25:25,Research Lab,research-data-vault,phishing_email_signal,high,161.81.202.3,external,RES-U7664,RES-D995,0,0
2025-12-13T18:14:40,Admissions,application-db,login_failure,medium,140.6.47.221,external,ADM-U7134,ADM-D681,0,0
2025-12-13T18:15:32,Finance,payroll-db,privileged_access_attempt,high,203.219.100.202,external,FIN-U7679,FIN-D403,0,0
2025-12-13T18:16:56,Student Services,housing-api,phishing_email_signal,medium,125.115.38.24,external,STU-U5799,STU-D934,0,0
2025-12-13T18:23:06,Finance,finance-erp,privileged_access_attempt,high,10.24.187.188,internal,FIN-U2636,FIN-D908,0,0
2025-12-13T18:26:08,Human Resources,hr-portal,login_failure,low,10.83.221.169,internal,HUM-U8661,HUM-D197,0,0
2025-12-13T18:39:30,Admissions,admissions-portal,new_device_connection,low,10.131.226.223,internal,ADM-U9891,ADM-D342,0,1
2025-12-13T18:46:33,Admissions,application-db,suspicious_ip_access,high,88.122.163.1,external,ADM-U2166,ADM-D714,0,0
2025-12-13T18:46:58,Research Lab,hpc-cluster,phishing_email_signal,high,35.88.111.149,external,RES-U3588,RES-D594,0,0
2025-12-13T18:59:19,Library,digital-archives,privileged_access_attempt,critical,55.49.167.19,external,LIB-U6503,LIB-D744,0,0
2025-12-13T19:02:24,Admissions,admissions-portal,suspicious_ip_access,medium,22.118.50.116,external,ADM-U5252,ADM-D348,0,0
2025-12-13T19:02:39,Finance,payroll-db,privileged_access_attempt,high,164.130.6.193,external,FIN-U3839,FIN-D764,0,0
2025-12-13T19:10:16,Student Services,student-portal,login_failure,low,10.62.241.215,internal,STU-U9462,STU-D533,0,0
2025-12-13T19:11:54,Finance,finance-erp,unusual_file_download,high,10.71.243.219,internal,FIN-U2427,FIN-D303,1991,0
2025-12-13T19:21:55,Library,digital-archives,new_device_connection,low,56.155.179.244,external,LIB-U2823,LIB-D924,0,1
2025-12-13T19:22:10,Student Services,student-portal,phishing_email_signal,high,99.230.79.94,external,STU-U1196,STU-D105,0,0
2025-12-13T19:47:00,Library,library-catalog,login_failure,medium,142.216.22.145,external,LIB-U2620,LIB-D145,0,0
2025-12-13T19:52:55,Library,library-catalog,new_device_connection,low,23.103.4.178,external,LIB-U7874,LIB-D931,0,1
2025-12-13T19:55:28,Student Services,housing-api,phishing_email_signal,medium,119.13.238.188,external,STU-U4585,STU-D176,0,0
2025-12-13T21:19:54,Student Services,housing-api,login_failure,low,10.21.66.62,internal,STU-U8766,STU-D555,0,0
2025-12-13T21:40:08,Finance,finance-erp,login_failure,medium,10.155.201.98,internal,FIN-U9266,FIN-D885,0,0
2025-12-13T21:41:14,Library,library-catalog,phishing_email_signal,medium,104.71.142.16,external,LIB-U4088,LIB-D466,0,0
2025-12-13T21:59:41,Research Lab,hpc-cluster,suspicious_ip_access,high,157.233.222.105,external,RES-U2041,RES-D418,0,0
2025-12-13T22:03:26,Admissions,application-db,phishing_email_signal,medium,130.228.25.212,external,ADM-U7279,ADM-D289,0,0
2025-12-13T22:20:11,Admissions,admissions-portal,login_failure,medium,10.102.215.141,internal,ADM-U5537,ADM-D374,0,0
2025-12-13T23:16:54,Research Lab,hpc-cluster,login_failure,medium,10.221.239.18,internal,RES-U8565,RES-D125,0,0
2025-12-13T23:20:26,Human Resources,hr-portal,phishing_email_signal,medium,205.89.165.188,external,HUM-U4329,HUM-D570,0,0
2025-12-13T23:42:10,Library,digital-archives,new_device_connection,medium,10.200.153.202,internal,LIB-U5418,LIB-D847,0,1
2025-12-14T00:00:30,Student Services,student-portal,phishing_email_signal,high,167.84.14.220,external,STU-U4081,STU-D904,0,0
2025-12-14T00:16:29,Human Resources,benefits-db,login_failure,low,10.10.103.179,internal,HUM-U8328,HUM-D742,0,0
2025-12-14T00:24:46,Library,digital-archives,new_device_connection,low,10.108.150.151,internal,LIB-U8454,LIB-D993,0,1
2025-12-14T00:29:26,Finance,payroll-db,login_failure,medium,181.182.160.199,external,FIN-U9898,FIN-D830,0,0
2025-12-14T00:37:56,Finance,finance-erp,suspicious_ip_access,medium,209.13.19.49,external,FIN-U2364,FIN-D136,0,0
2025-12-14T00:57:52,Human Resources,benefits-db,phishing_email_signal,high,202.37.50.227,external,HUM-U8654,HUM-D990,0,0
2025-12-14T01:01:56,Finance,payroll-db,login_failure,medium,10.99.232.127,internal,FIN-U1311,FIN-D256,0,0
2025-12-14T01:09:20,Research Lab,hpc-cluster,new_device_connection,medium,10.154.66.252,internal,RES-U9588,RES-D547,0,1
2025-12-14T01:18:41,Finance,payroll-db,suspicious_ip_access,high,137.147.6.153,external,FIN-U1930,FIN-D432,0,0
2025-12-14T01:21:22,Library,library-catalog,privileged_access_attempt,high,10.149.134.194,internal,LIB-U4341,LIB-D384,0,0
2025-12-14T01:30:42,Human Resources,hr-portal,login_failure,medium,10.102.194.84,internal,HUM-U8697,HUM-D711,0,0
2025-12-14T01:33:19,Student Services,student-portal,login_failure,low,10.198.203.91,internal,STU-U2159,STU-D566,0,0
2025-12-14T01:40:06,Finance,finance-erp,suspicious_ip_access,medium,52.67.194.227,external,FIN-U3862,FIN-D691,0,0
2025-12-14T01:52:09,Human Resources,benefits-db,login_failure,medium,184.48.148.216,external,HUM-U6094,HUM-D526,0,0
2025-12-14T01:58:46,Research Lab,research-data-vault,phishing_email_signal,medium,158.83.136.213,external,RES-U4509,RES-D946,0,0
2025-12-14T02:09:15,Research Lab,research-data-vault,login_failure,low,10.206.199.184,internal,RES-U6670,RES-D432,0,0
2025-12-14T02:12:10,Finance,finance-erp,login_failure,medium,10.5.82.132,internal,FIN-U9555,FIN-D697,0,0
2025-12-14T02:21:00,Human Resources,hr-portal,phishing_email_signal,high,37.179.28.209,external,HUM-U4168,HUM-D540,0,0
2025-12-14T02:25:28,Finance,finance-erp,login_failure,low,10.150.137.183,internal,FIN-U6559,FIN-D697,0,0
2025-12-14T02:26:07,Human Resources,hr-portal,login_failure,medium,50.83.38.52,external,HUM-U6227,HUM-D537,0,0
2025-12-14T02:27:18,Admissions,admissions-portal,phishing_email_signal,medium,127.132.6.12,external,ADM-U4505,ADM-D101,0,0
2025-12-14T02:30:32,Human Resources,hr-portal,suspicious_ip_access,high,102.14.78.43,external,HUM-U4850,HUM-D125,0,0
2025-12-14T02:33:19,Human Resources,hr-portal,unusual_file_download,medium,10.116.60.151,internal,HUM-U1878,HUM-D347,3906,0
2025-12-14T02:39:19,Finance,finance-erp,new_device_connection,medium,78.57.223.126,external,FIN-U7809,FIN-D648,0,1
2025-12-14T02:46:29,Finance,payroll-db,phishing_email_signal,medium,24.195.251.181,external,FIN-U9206,FIN-D461,0,0
2025-12-14T03:13:50,Library,library-catalog,login_failure,medium,10.217.177.51,internal,LIB-U7799,LIB-D901,0,0
2025-12-14T03:15:28,Library,library-catalog,unusual_file_download,medium,126.23.47.249,external,LIB-U9563,LIB-D792,1621,0
2025-12-14T03:17:18,Finance,finance-erp,login_failure,medium,107.212.116.159,external,FIN-U4203,FIN-D249,0,0
2025-12-14T03:27:00,Finance,finance-erp,login_failure,medium,46.167.81.215,external,FIN-U1253,FIN-D500,0,0
2025-12-14T03:51:06,Human Resources,benefits-db,login_failure,low,10.162.21.233,internal,HUM-U5971,HUM-D768,0,0
2025-12-14T03:54:01,Student Services,student-portal,new_device_connection,low,10.183.198.199,internal,STU-U8859,STU-D192,0,1
2025-12-14T04:01:25,Finance,finance-erp,phishing_email_signal,high,39.163.155.88,external,FIN-U6752,FIN-D879,0,0
2025-12-14T04:01:47,Human Resources,hr-portal,login_failure,medium,10.44.231.179,internal,HUM-U3229,HUM-D515,0,0
2025-12-14T04:18:53,Human Resources,hr-portal,login_failure,medium,10.144.219.33,internal,HUM-U3750,HUM-D416,0,0
2025-12-14T04:24:25,Finance,finance-erp,phishing_email_signal,medium,212.61.197.85,external,FIN-U7886,FIN-D214,0,0
2025-12-14T04:24:55,Human Resources,benefits-db,login_failure,low,10.39.98.119,internal,HUM-U5256,HUM-D277,0,0
2025-12-14T04:42:37,Human Resources,hr-portal,phishing_email_signal,high,87.58.228.30,external,HUM-U8403,HUM-D492,0,0
2025-12-14T05:08:24,Finance,finance-erp,login_failure,low,187.134.126.53,external,FIN-U5850,FIN-D269,0,0
2025-12-14T05:12:35,Admissions,admissions-portal,login_failure,medium,58.64.208.127,external,ADM-U6877,ADM-D806,0,0
2025-12-14T05:37:36,Finance,payroll-db,login_failure,medium,147.32.173.232,external,FIN-U5041,FIN-D929,0,0
2025-12-14T05:42:27,Finance,finance-erp,login_failure,medium,10.162.11.55,internal,FIN-U3639,FIN-D140,0,0
2025-12-14T05:50:05,Human Resources,hr-portal,unusual_file_download,high,10.134.11.230,internal,HUM-U1766,HUM-D498,3990,0
2025-12-14T05:56:56,Human Resources,hr-portal,phishing_email_signal,high,36.211.185.112,external,HUM-U1975,HUM-D175,0,0
2025-12-14T05:57:36,Human Resources,benefits-db,unusual_file_download,high,10.156.174.234,internal,HUM-U6280,HUM-D154,2124,0
2025-12-14T07:11:05,Admissions,admissions-portal,phishing_email_signal,medium,134.125.220.202,external,ADM-U8426,ADM-D300,0,0
2025-12-14T07:17:14,Student Services,student-portal,phishing_email_signal,high,95.54.203.79,external,STU-U2239,STU-D846,0,0
2025-12-14T07:20:53,Registrar,registration-api,login_failure,low,10.160.107.163,internal,REG-U9509,REG-D997,0,0
2025-12-14T07:25:26,Human Resources,hr-portal,phishing_email_signal,high,29.93.173.214,external,HUM-U1434,HUM-D414,0,0
2025-12-14T07:27:34,Library,library-catalog,login_failure,low,10.185.231.185,internal,LIB-U6597,LIB-D255,0,0
2025-12-14T07:37:40,Human Resources,hr-portal,unusual_file_download,medium,10.191.179.37,internal,HUM-U3894,HUM-D938,2418,0
2025-12-14T07:37:58,Registrar,registration-api,login_failure,medium,10.50.121.240,internal,REG-U9513,REG-D748,0,0
2025-12-14T07:48:34,Finance,finance-erp,login_failure,medium,10.210.209.1,internal,FIN-U5609,FIN-D984,0,0
2025-12-14T07:52:04,Registrar,registration-api,new_device_connection,low,10.230.148.101,internal,REG-U5397,REG-D791,0,1
2025-12-14T07:54:05,Research Lab,hpc-cluster,unusual_file_download,high,10.178.31.168,internal,RES-U8972,RES-D930,3623,0
2025-12-14T07:56:35,Student Services,student-portal,login_failure,medium,10.162.21.181,internal,STU-U2344,STU-D941,0,0
2025-12-14T07:57:21,Research Lab,hpc-cluster,privileged_access_attempt,critical,10.186.122.176,internal,RES-U2943,RES-D945,0,0
2025-12-14T08:00:15,Registrar,registration-api,login_failure,medium,10.11.108.27,internal,REG-U8317,REG-D169,0,0
2025-12-14T08:03:52,Human Resources,hr-portal,privileged_access_attempt,critical,215.143.7.48,external,HUM-U5138,HUM-D390,0,0
2025-12-14T08:04:39,Research Lab,hpc-cluster,new_device_connection,medium,10.142.125.223,internal,RES-U9155,RES-D380,0,1
2025-12-14T08:18:34,Research Lab,research-data-vault,privileged_access_attempt,high,88.217.122.239,external,RES-U4970,RES-D748,0,0
2025-12-14T08:22:31,Finance,payroll-db,unusual_file_download,high,10.162.46.231,internal,FIN-U5528,FIN-D233,2495,0
2025-12-14T08:34:01,Research Lab,hpc-cluster,login_failure,low,10.185.6.214,internal,RES-U4756,RES-D283,0,0
2025-12-14T08:41:05,Research Lab,hpc-cluster,unusual_file_download,medium,30.250.138.192,external,RES-U7253,RES-D159,2119,0
2025-12-14T08:48:50,Registrar,student-records,login_failure,medium,10.121.205.24,internal,REG-U9223,REG-D816,0,0
2025-12-14T08:51:36,Student Services,student-portal,new_device_connection,medium,10.200.215.16,internal,STU-U8423,STU-D819,0,1
2025-12-14T08:53:53,Student Services,student-portal,new_device_connection,low,10.15.180.247,internal,STU-U5982,STU-D213,0,1
2025-12-14T09:11:24,Finance,payroll-db,suspicious_ip_access,high,202.3.239.125,external,FIN-U7940,FIN-D937,0,0
2025-12-14T09:11:25,Registrar,student-records,privileged_access_attempt,high,10.224.23.80,internal,REG-U4948,REG-D267,0,0
2025-12-14T09:23:38,Admissions,application-db,unusual_file_download,medium,10.56.181.21,internal,ADM-U4820,ADM-D988,3000,0
2025-12-14T09:26:08,Research Lab,hpc-cluster,privileged_access_attempt,high,33.97.210.248,external,RES-U4185,RES-D622,0,0
2025-12-14T09:28:07,Research Lab,research-data-vault,suspicious_ip_access,medium,24.86.242.161,external,RES-U5403,RES-D423,0,0
2025-12-14T09:28:49,Human Resources,hr-portal,suspicious_ip_access,high,62.200.236.157,external,HUM-U6477,HUM-D384,0,0
2025-12-14T09:35:01,Student Services,student-portal,new_device_connection,low,96.81.42.14,external,STU-U8679,STU-D870,0,1
2025-12-14T09:46:53,Research Lab,research-data-vault,login_failure,medium,35.165.29.173,external,RES-U9592,RES-D660,0,0
2025-12-14T09:47:09,Registrar,student-records,login_failure,low,10.230.50.24,internal,REG-U4362,REG-D673,0,0
2025-12-14T09:47:58,Research Lab,hpc-cluster,unusual_file_download,medium,10.204.202.69,internal,RES-U7420,RES-D589,429,0
2025-12-14T09:51:29,Research Lab,hpc-cluster,login_failure,medium,10.175.62.229,internal,RES-U8279,RES-D567,0,0
2025-12-14T09:52:00,Student Services,housing-api,privileged_access_attempt,critical,10.190.221.215,internal,STU-U6917,STU-D806,0,0
2025-12-14T09:56:22,Student Services,student-portal,login_failure,low,10.193.62.79,internal,STU-U4365,STU-D959,0,0
2025-12-14T10:03:55,Registrar,student-records,unusual_file_download,high,10.134.98.242,internal,REG-U5026,REG-D275,3284,0
2025-12-14T10:16:29,Finance,payroll-db,phishing_email_signal,high,124.62.211.121,external,FIN-U6026,FIN-D244,0,0
2025-12-14T10:19:45,Finance,payroll-db,suspicious_ip_access,high,131.228.50.48,external,FIN-U7308,FIN-D563,0,0
2025-12-14T10:21:11,Student Services,student-portal,suspicious_ip_access,medium,96.191.147.216,external,STU-U4982,STU-D340,0,0
2025-12-14T10:26:38,Registrar,student-records,suspicious_ip_access,medium,70.97.38.73,external,REG-U1807,REG-D766,0,0
2025-12-14T10:27:06,Finance,finance-erp,unusual_file_download,high,10.56.193.236,internal,FIN-U6633,FIN-D774,1796,0
2025-12-14T10:27:52,Research Lab,hpc-cluster,login_failure,medium,10.105.183.16,internal,RES-U6981,RES-D888,0,0
2025-12-14T10:34:24,Research Lab,hpc-cluster,phishing_email_signal,medium,98.91.107.5,external,RES-U5002,RES-D233,0,0
2025-12-14T10:44:51,Finance,payroll-db,privileged_access_attempt,high,10.185.123.44,internal,FIN-U5775,FIN-D201,0,0
2025-12-14T10:51:45,Admissions,admissions-portal,privileged_access_attempt,critical,10.233.235.28,internal,ADM-U5494,ADM-D810,0,0
2025-12-14T11:00:35,Finance,finance-erp,login_failure,medium,10.185.165.16,internal,FIN-U9514,FIN-D923,0,0
2025-12-14T11:02:57,Registrar,student-records,suspicious_ip_access,high,154.117.181.82,external,REG-U3101,REG-D347,0,0
2025-12-14T11:03:49,Finance,finance-erp,unusual_file_download,medium,10.68.215.14,internal,FIN-U1261,FIN-D183,3677,0
2025-12-14T11:05:32,Student Services,student-portal,suspicious_ip_access,high,109.158.173.142,external,STU-U5211,STU-D214,0,0
2025-12-14T11:11:13,Student Services,student-portal,login_failure,medium,207.55.68.177,external,STU-U1746,STU-D302,0,0
2025-12-14T11:15:18,Admissions,application-db,suspicious_ip_access,medium,176.44.158.6,external,ADM-U8746,ADM-D673,0,0
2025-12-14T11:17:17,Finance,payroll-db,login_failure,low,10.215.214.205,internal,FIN-U4364,FIN-D285,0,0
2025-12-14T11:18:08,Registrar,student-records,privileged_access_attempt,high,10.47.58.232,internal,REG-U3658,REG-D107,0,0
2025-12-14T11:19:37,Student Services,student-portal,login_failure,medium,10.112.155.183,internal,STU-U6094,STU-D370,0,0
2025-12-14T11:19:59,Research Lab,hpc-cluster,privileged_access_attempt,critical,10.196.205.112,internal,RES-U7507,RES-D208,0,0
2025-12-14T11:35:45,Research Lab,hpc-cluster,suspicious_ip_access,medium,28.237.163.248,external,RES-U1558,RES-D841,0,0
2025-12-14T11:37:59,Student Services,student-portal,suspicious_ip_access,medium,92.163.173.99,external,STU-U8347,STU-D928,0,0
2025-12-14T12:04:36,Finance,payroll-db,suspicious_ip_access,high,113.57.48.163,external,FIN-U6959,FIN-D513,0,0
2025-12-14T12:11:59,Admissions,admissions-portal,new_device_connection,low,10.90.144.177,internal,ADM-U6909,ADM-D630,0,1
2025-12-14T12:19:20,Student Services,student-portal,login_failure,medium,203.164.254.168,external,STU-U3114,STU-D927,0,0
2025-12-14T12:21:49,Finance,payroll-db,login_failure,medium,60.16.212.82,external,FIN-U5431,FIN-D280,0,0
